Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
8783,60,RL,80.0,10816.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,904.0,851.0,GasA,Ex,Y,SBrkr,893.0,948.0,0,1841.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2,559.0,TA,TA,Y,191.0,36.0,0,0,0,0,,,,0,3,2009,WD,Normal,207500.0
8784,20,RL,91.0,10716.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1994,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1854.0,Unf,0,429.0,2146.0,GasA,Ex,Y,SBrkr,2402.0,0.0,0,2402.0,1,0,2,1,2,1,Gd,7,Typ,1,TA,Attchd,1995.0,Fin,3,841.0,TA,TA,Y,232.0,47.0,0,0,0,0,,,,0,8,2008,WD,Normal,371700.0
8785,50,RM,40.0,5495.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1921,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,777.0,Unf,0,63.0,753.0,GasA,Gd,Y,SBrkr,743.0,341.0,0,1084.0,1,0,1,0,3,1,Gd,7,Typ,0,,Detchd,1922.0,Unf,1,243.0,TA,TA,N,0.0,100.0,0,0,0,0,,MnPrv,,0,5,2010,WD,Normal,125500.0
8786,60,RL,65.0,12155.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,54.0,ALQ,64,1106.0,1335.0,GasA,Ex,Y,SBrkr,1367.0,1297.0,0,2664.0,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,768.0,TA,TA,Y,210.0,100.0,0,0,0,0,,,,0,11,2007,WD,Normal,288400.0
8787,30,RL,67.0,8253.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1911,1950,Gable,CompShg,MetalSd,'Wd Sdng',,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0,802.0,783.0,GasA,Gd,Y,FuseA,855.0,0.0,0,855.0,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,0.0,,,P,316.0,0.0,164,0,0,0,,MnPrv,,0,5,2008,WD,Normal,88900.0
8788,30,RM,50.0,6208.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1927,1980,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,403.0,Unf,0,671.0,1105.0,GasA,Gd,Y,SBrkr,1060.0,0.0,0,1060.0,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,1976.0,Unf,2,490.0,TA,TA,Y,161.0,112.0,0,0,0,0,,MnPrv,,0,7,2006,WD,Normal,108000.0
8789,120,RL,50.0,7923.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1994,Gable,CompShg,Plywood,Plywood,,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,170.0,GLQ,841,592.0,1686.0,GasA,Ex,Y,SBrkr,1672.0,0.0,0,1672.0,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,1993.0,RFn,2,509.0,TA,TA,Y,0.0,76.0,0,0,0,0,,,,0,7,2008,WD,Normal,196900.0
8790,20,RL,73.0,8166.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0,1390.0,1521.0,GasA,Ex,Y,SBrkr,1316.0,0.0,0,1316.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Fin,2,373.0,TA,TA,Y,92.0,32.0,0,0,0,0,,,,0,8,2007,New,Partial,182000.0
8791,160,RM,21.0,1900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309.0,Unf,0,171.0,485.0,GasA,TA,Y,SBrkr,471.0,464.0,0,935.0,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,260.0,TA,TA,Y,71.0,0.0,0,0,0,0,,,,0,6,2006,WD,Normal,85000.0
8792,20,RL,70.0,8758.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1957,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,1057.0,Unf,0,389.0,1302.0,GasA,TA,Y,SBrkr,1266.0,0.0,0,1266.0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1957.0,RFn,1,281.0,TA,TA,Y,236.0,0.0,0,0,0,0,,,,0,6,2010,WD,Normal,147100.0
8793,20,RL,64.0,9471.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1574.0,1858.0,GasA,Ex,Y,SBrkr,1686.0,0.0,0,1686.0,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,3,792.0,TA,TA,Y,158.0,31.0,0,0,0,0,,,,0,2,2010,WD,Normal,247600.0
8794,20,RL,,6793.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1965,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0,882.0,926.0,GasA,TA,Y,SBrkr,898.0,0.0,0,898.0,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1,406.0,TA,TA,Y,0.0,0.0,0,0,0,0,,MnPrv,,0,12,2008,WD,Abnorml,114800.0
8795,50,RL,52.0,6335.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1925,1950,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,921.0,937.0,GasA,Gd,Y,SBrkr,910.0,570.0,0,1480.0,0,1,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1928.0,Unf,1,224.0,TA,TA,Y,0.0,52.0,0,0,0,0,,,,0,8,2009,WD,Normal,145400.0
8796,20,RL,65.0,7485.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1963,1994,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,509.0,Unf,0,493.0,923.0,GasA,TA,Y,SBrkr,1147.0,0.0,0,1147.0,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,1,287.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,6,2006,WD,Normal,137200.0
8797,20,RL,70.0,11760.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1963,1965,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,893.0,Unf,0,140.0,1082.0,GasA,Ex,Y,SBrkr,1084.0,0.0,0,1084.0,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1965.0,Unf,1,396.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,2,2008,WD,Normal,132900.0
8798,20,RL,110.0,15298.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1533.0,1570.0,GasA,Ex,Y,SBrkr,1666.0,0.0,0,1666.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,925.0,TA,TA,Y,0.0,54.0,0,0,0,0,,,,0,7,2009,WD,Normal,257600.0
8799,160,RM,24.0,1314.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1979,1980,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,287.0,Unf,0,282.0,563.0,GasA,TA,Y,SBrkr,570.0,672.0,0,1242.0,0,0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2,444.0,TA,TA,Y,155.0,0.0,0,0,0,0,,GdPrv,,0,5,2009,WD,Normal,127600.0
8800,90,RM,78.0,6986.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1996,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1301.0,Unf,0,34.0,1351.0,GasA,Ex,Y,SBrkr,1498.0,0.0,0,1498.0,2,0,2,0,2,2,TA,8,Typ,0,,Attchd,1997.0,Fin,4,712.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,11,2008,WD,Alloca,214800.0
8801,70,RL,,11917.0,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1931,1950,Gable,CompShg,BrkFace,Stucco,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,798.0,808.0,GasA,Fa,Y,SBrkr,841.0,729.0,0,1570.0,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2,397.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,6,2006,WD,Normal,223900.0
8802,30,'C (all)',60.0,7525.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1919,1950,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,CBlock,TA,TA,No,Rec,536.0,Unf,0,231.0,723.0,GasA,TA,N,FuseA,702.0,0.0,0,702.0,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,0.0,,,N,0.0,550.0,115,0,0,0,,GdWo,,0,11,2009,WD,Abnorml,35000.0
8803,60,RL,,23476.0,Pave,,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,783.0,899.0,GasA,Ex,Y,SBrkr,839.0,751.0,0,1590.0,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2,510.0,TA,TA,Y,0.0,108.0,0,0,0,0,,,,0,6,2009,WD,Normal,171300.0
8804,20,RL,65.0,8266.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,25.0,Unf,0,1443.0,1455.0,GasA,Ex,Y,SBrkr,1365.0,0.0,0,1365.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2004.0,RFn,2,505.0,TA,TA,Y,125.0,100.0,0,0,0,0,,,,0,5,2010,WD,Normal,178000.0
8805,20,RL,43.0,12778.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0,1746.0,1727.0,GasA,Ex,Y,SBrkr,1660.0,0.0,0,1660.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2,534.0,TA,TA,Y,96.0,44.0,0,0,180,0,,,,0,4,2009,WD,Normal,249800.0
8806,50,RL,,15007.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1940,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,329.0,Unf,0,440.0,804.0,GasA,Ex,Y,SBrkr,1033.0,788.0,0,1821.0,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939.0,Unf,2,445.0,TA,TA,Y,0.0,111.0,150,0,0,0,,,,0,5,2008,WD,Normal,297800.0
8807,60,FV,75.0,8404.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2012,2012,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,595.0,Unf,0,259.0,814.0,GasA,Ex,Y,SBrkr,853.0,1068.0,0,1921.0,1,0,2,1,3,1,TA,8,Typ,0,,BuiltIn,2009.0,Fin,2,569.0,TA,TA,Y,0.0,164.0,0,0,0,0,,,,0,12,2009,New,Partial,272300.0
8808,20,RL,120.0,13661.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1969,1969,Hip,CompShg,'Wd Sdng','Wd Sdng',BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0,1406.0,1317.0,GasA,Gd,Y,SBrkr,1301.0,0.0,0,1301.0,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968.0,RFn,2,544.0,TA,TA,Y,0.0,0.0,240,0,0,0,,,,0,7,2009,WD,Normal,108400.0
8809,90,RL,64.0,7363.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1979,1980,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1079.0,Unf,0,0.0,1109.0,GasA,Gd,Y,SBrkr,1068.0,0.0,0,1068.0,2,0,0,0,0,2,TA,4,Typ,0,,Detchd,1980.0,Unf,2,544.0,TA,TA,Y,249.0,55.0,0,0,0,0,,GdPrv,Shed,600,6,2010,WD,Normal,146300.0
8810,60,RL,58.0,10252.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,765.0,Unf,0,170.0,1007.0,GasA,Ex,Y,SBrkr,1004.0,718.0,0,1722.0,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,485.0,TA,TA,Y,0.0,38.0,0,0,0,0,,,,0,2,2006,WD,Normal,175600.0
8811,60,FV,65.0,7871.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0,758.0,727.0,GasA,Ex,Y,SBrkr,832.0,785.0,0,1617.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2,589.0,TA,TA,Y,0.0,47.0,0,0,0,0,,,,0,8,2006,New,Partial,194600.0
8812,90,RL,64.0,7177.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1127.0,Unf,0,0.0,1027.0,GasA,TA,Y,SBrkr,1209.0,0.0,0,1209.0,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979.0,Unf,2,566.0,TA,TA,Y,121.0,0.0,0,0,0,0,,,,0,6,2009,WD,Alloca,156700.0
8813,20,RL,70.0,8219.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Rec,988.0,Unf,0,380.0,1360.0,GasA,TA,Y,SBrkr,1267.0,0.0,0,1267.0,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1957.0,RFn,1,290.0,TA,TA,Y,244.0,0.0,0,0,0,0,,,,0,6,2010,WD,Normal,144200.0
8814,20,RL,72.0,9335.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1026.0,Unf,0,455.0,1430.0,GasA,Ex,Y,SBrkr,1578.0,0.0,0,1578.0,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2,581.0,TA,TA,Y,145.0,31.0,0,0,0,0,,,,0,6,2007,WD,Normal,242700.0
8815,85,RL,80.0,8196.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1962,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,809.0,Unf,0,171.0,890.0,GasA,Ex,Y,SBrkr,1133.0,0.0,0,1133.0,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1963.0,RFn,2,464.0,TA,TA,Y,111.0,0.0,0,0,0,0,,MnPrv,,0,5,2010,WD,Abnorml,139700.0
8816,190,RL,,155495.0,Grvl,,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1962,1965,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1243.0,BLQ,147,104.0,1379.0,GasA,Ex,Y,SBrkr,1674.0,175.0,0,1849.0,2,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1965.0,Fin,2,513.0,TA,TA,Y,623.0,0.0,0,0,0,0,,,Shed,700,8,2008,WD,Normal,237900.0
8817,60,RL,64.0,8184.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,189.0,Unf,0,554.0,721.0,GasA,Ex,Y,SBrkr,712.0,735.0,0,1447.0,1,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2,499.0,TA,TA,Y,101.0,34.0,0,0,0,0,,,,0,2,2009,WD,Normal,179600.0
8818,60,RL,72.0,7472.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,860.0,803.0,GasA,Ex,Y,SBrkr,745.0,778.0,0,1523.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2,582.0,TA,TA,Y,0.0,44.0,0,0,0,0,,,,0,6,2008,WD,Normal,166300.0
8819,40,RL,60.0,12349.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,TA,TA,No,Rec,340.0,Unf,0,463.0,820.0,GasA,Gd,Y,SBrkr,1094.0,0.0,232,1094.0,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1,277.0,TA,TA,Y,0.0,28.0,0,0,0,0,,,Othr,0,9,2009,WD,Normal,123800.0
8820,30,RL,60.0,10888.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1926,2007,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,626.0,612.0,GasA,TA,Y,SBrkr,965.0,0.0,0,965.0,0,0,2,0,4,1,TA,5,Typ,0,,Detchd,1928.0,Unf,1,200.0,Fa,Fa,Y,0.0,0.0,0,0,0,0,,,,0,8,2007,WD,Normal,63400.0
8821,20,RL,80.0,15406.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1952,2004,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0,1063.0,1060.0,GasA,Ex,Y,SBrkr,1223.0,0.0,0,1223.0,0,1,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1950.0,Unf,1,299.0,TA,TA,Y,0.0,35.0,0,0,0,0,,GdPrv,,0,8,2009,WD,Family,168500.0
8822,20,RL,,9791.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,496.0,Unf,0,582.0,1190.0,GasA,Gd,Y,SBrkr,1128.0,0.0,0,1128.0,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2,427.0,TA,TA,Y,129.0,24.0,0,0,0,0,,,,0,7,2009,WD,Normal,168200.0
8823,60,RL,66.0,9088.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1000.0,1052.0,GasA,Ex,Y,SBrkr,1061.0,1364.0,0,2425.0,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,2,413.0,TA,TA,Y,186.0,0.0,0,0,0,0,,,,0,2,2006,WD,Normal,249200.0
8824,160,RM,21.0,2051.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1968,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,273.0,LwQ,273,0.0,547.0,GasA,TA,Y,SBrkr,584.0,558.0,0,1142.0,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970.0,RFn,1,283.0,TA,TA,Y,238.0,0.0,0,0,0,0,,,,0,8,2009,WD,Normal,87100.0
8825,50,RL,60.0,9111.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1944,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,223.0,Rec,380,0.0,648.0,GasA,TA,N,SBrkr,609.0,490.0,0,1099.0,0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,216.0,TA,Fa,Y,50.0,0.0,0,0,0,0,,,,0,3,2008,ConLw,Normal,93400.0
8826,60,RL,130.0,40693.0,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,2010,2010,Hip,CompShg,CemntBd,CmentBd,Stone,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2221.0,Unf,0,930.0,3251.0,GasA,Ex,Y,SBrkr,3186.0,1419.0,0,4605.0,1,0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,3,901.0,TA,TA,Y,214.0,398.0,0,0,0,0,,,,0,10,2007,New,Partial,177500.0
8827,20,RL,78.0,9166.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1973,2006,Hip,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,889.0,Unf,0,187.0,1127.0,GasA,TA,Y,SBrkr,1301.0,0.0,0,1301.0,1,0,1,1,3,1,Gd,5,Typ,1,TA,Attchd,1972.0,RFn,2,661.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,3,2010,WD,Normal,188500.0
8828,160,FV,34.0,3506.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,396.0,Unf,0,343.0,763.0,GasA,Gd,Y,SBrkr,700.0,754.0,0,1454.0,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1999.0,Unf,2,413.0,TA,TA,Y,0.0,23.0,0,0,0,0,,,,0,3,2009,WD,Normal,166700.0
8829,20,RL,74.0,9637.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1594.0,1551.0,GasA,Ex,Y,SBrkr,1491.0,0.0,0,1491.0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,3,875.0,TA,TA,Y,229.0,147.0,0,0,0,0,,,,0,12,2009,New,Partial,249400.0
8830,20,RL,80.0,9057.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,639.0,Unf,0,739.0,1317.0,GasA,TA,Y,SBrkr,1298.0,0.0,0,1298.0,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,602.0,TA,TA,Y,0.0,18.0,0,0,0,0,,,,0,4,2009,WD,Normal,161300.0
